cust_id,act_active_dt,package_id,bill_zip,customer_segment,status,bill_amt
9243337835,11/9/2011,623181,560066,B,ACTIVE,1382.59
9243345483,11/9/2011,618108,560066,B,ACTIVE,505.62
9243522775,11/9/2011,618402,560072,B,ACTIVE,842.7
9243016215,11/9/2011,618381,560050,B,ACTIVE,323.49
9241510018,11/10/2011,622039,560075,B,ACTIVE,674.16
9243524157,11/11/2011,618402,560043,B,ACTIVE,842.7
9243525456,11/13/2011,618402,560076,B,ACTIVE,0
9243307694,11/15/2011,618402,560075,B,ACTIVE,842.7
9243332162,11/15/2011,618402,560060,B,ACTIVE,842.7
9243338504,11/15/2011,618402,560070,B,ACTIVE,842.7
9243525503,11/16/2011,615219,560066,B,ACTIVE,617.98
9243322280,11/17/2011,618402,560102,B,ACTIVE,429.51
9243705865,11/20/2011,622302,560037,B,ACTIVE,0
9243707718,11/20/2011,622302,560037,B,ACTIVE,0
9243708083,11/20/2011,622302,560037,B,ACTIVE,0
9243708451,11/20/2011,622302,560037,B,ACTIVE,0
9243710023,11/20/2011,622302,560037,B,ACTIVE,0
9243714962,11/20/2011,622302,560037,B,ACTIVE,0
9243715042,11/20/2011,622302,560037,B,ACTIVE,0
9243715043,11/20/2011,622302,560037,B,ACTIVE,0
9243715044,11/20/2011,622302,560037,B,ACTIVE,0
9243715045,11/20/2011,622302,560037,B,ACTIVE,0
9243715046,11/20/2011,622302,560037,B,ACTIVE,0
9243715047,11/20/2011,622302,560037,B,ACTIVE,0
9243715048,11/20/2011,622302,560037,B,ACTIVE,0
9243715049,11/20/2011,622302,560037,B,ACTIVE,0
9243715101,11/20/2011,622302,560037,B,ACTIVE,0
9243715102,11/20/2011,622302,560037,B,ACTIVE,0
9243715103,11/20/2011,622302,560037,B,ACTIVE,0
9243715104,11/20/2011,622302,560037,B,ACTIVE,0
9243715105,11/20/2011,622302,560037,B,ACTIVE,0
9243715106,11/20/2011,622302,560037,B,ACTIVE,0
9243715107,11/20/2011,622302,560037,B,ACTIVE,0
9243715108,11/20/2011,622302,560037,B,ACTIVE,12067.47
9243715110,11/20/2011,622302,560037,B,ACTIVE,0
9243715112,11/20/2011,622302,560037,B,ACTIVE,0
9243715113,11/20/2011,622302,560037,B,ACTIVE,0
9243034722,11/19/2011,618402,560106,B,ACTIVE,842.7
9243316438,11/22/2011,618381,560068,B,ACTIVE,841.9
9243562212,11/22/2011,621221,560029,G - TC,ACTIVE,880.34
9243342981,11/23/2011,618402,560103,B,ACTIVE,842.7
9243352173,11/24/2011,618402,560017,B,ACTIVE,842.7
9241250448,11/24/2011,614984,560037,G - TC,ACTIVE,561.8
9241250454,11/24/2011,623451,560037,G - TC,ACTIVE,1491.01
9241250464,11/24/2011,623451,560037,G - TC,ACTIVE,1929.78
9243319965,11/24/2011,618403,560100,B,ACTIVE,1011.24
9243321077,11/24/2011,618402,560029,B,ACTIVE,842.7
9243562251,11/24/2011,618402,560076,S,ACTIVE,842.7
9243405457,11/25/2011,614555,560068,B,ACTIVE,1635.96
9243508270,11/26/2011,618402,560038,B,ACTIVE,601.67
9243529628,11/26/2011,614985,560045,B,ACTIVE,617.98
9243530308,11/26/2011,618401,560103,B,ACTIVE,1460.68
9243023857,11/25/2011,618403,560047,B,ACTIVE,931.49
9243562328,11/26/2011,618402,560016,B,ACTIVE,842.7
9243562329,11/26/2011,614555,560100,B,ACTIVE,505.62
9243562337,11/26/2011,618402,560095,B,ACTIVE,842.7
9243562374,11/27/2011,618403,560054,B,ACTIVE,1011.24
9243562375,11/27/2011,615219,560085,B,ACTIVE,617.98
9243513016,11/28/2011,627991,560093,G - TC,ACTIVE,416.82
9243716251,11/28/2011,627991,560093,G - TC,ACTIVE,561.8
9243512303,11/29/2011,623943,560097,B,ACTIVE,898.88
9243715508,11/30/2011,623628,560001,G,ACTIVE,842.7
9243715560,12/1/2011,624016,560093,G - TC,ACTIVE,449.44
9243319186,12/2/2011,618402,560066,B,ACTIVE,842.7
9243541796,12/3/2011,618403,560037,B,ACTIVE,1011.24
9243332927,12/3/2011,618402,560010,B,ACTIVE,773.84
9243322302,12/4/2011,618402,560052,B,ACTIVE,842.7
9243338246,12/4/2011,619444,560085,B,ACTIVE,1011.24
9243310656,12/6/2011,618381,560054,B,ACTIVE,796.63
9243324561,12/6/2011,622167,560048,B,ACTIVE,0
9243301578,12/7/2011,618402,560078,B,OGB,0
9243345479,12/7/2011,618403,560066,B,ACTIVE,1011.24
9243313596,12/8/2011,622039,560097,B,ACTIVE,674.16
9243316974,12/9/2011,618402,560034,B,ACTIVE,842.7
9243336810,12/9/2011,618402,560100,B,ACTIVE,842.7
9243372256,12/10/2011,618381,560068,B,ACTIVE,477.53
9243361988,12/10/2011,617050,560069,B,ACTIVE,505.62
9243715754,12/10/2011,624016,560093,G - TC,ACTIVE,449.44
9243366899,12/11/2011,618402,560037,B,ACTIVE,842.7
9243391450,12/11/2011,618403,560103,B,ACTIVE,1011.24
9243331726,12/14/2011,618402,560096,B,ACTIVE,842.7
9243369155,12/15/2011,618381,560032,B,ACTIVE,477.53
9243376147,12/16/2011,618402,560068,B,ACTIVE,842.7
9243529232,12/16/2011,614555,560102,B,ACTIVE,505.62
8067163600,12/14/2011,628139,560068,B,ACTIVE,7611.48
9243557694,12/17/2011,618403,560093,B,ACTIVE,1011.24
9243332225,12/20/2011,618403,560036,B,ACTIVE,1011.24
9243338169,12/20/2011,616857,560037,B,ACTIVE,533.71
9243301969,12/21/2011,618402,560037,B,ACTIVE,842.7
9243357557,12/21/2011,615219,560037,B,ACTIVE,617.98
9243388433,12/24/2011,618402,575006,B,ACTIVE,842.7
9243519499,12/26/2011,621481,560103,B,ACTIVE,413.19
8067570900,12/26/2011,607045,560042,G - TC,ACTIVE,0
9243318823,12/26/2011,618402,560026,S,ACTIVE,842.7
9243542825,12/27/2011,608109,560067,B,ACTIVE,970.78
9243320458,12/27/2011,618402,560008,B,ACTIVE,842.7
9243320586,12/28/2011,614985,560100,B,ACTIVE,259.16
9243320956,12/28/2011,618402,560062,B,ACTIVE,842.7
9243321927,12/28/2011,616857,560043,B,ACTIVE,533.71
9243321946,12/28/2011,615219,560037,B,ACTIVE,617.98
9243322301,12/28/2011,624014,560017,B,ACTIVE,842.7
9243322403,12/28/2011,618402,560018,B,ACTIVE,842.7
9243329716,12/29/2011,614984,560061,B,ACTIVE,561.8
9243212896,12/24/2011,618402,570017,B,ACTIVE,842.7
9243523883,12/31/2011,618403,560095,B,ACTIVE,1011.24
9243332384,12/31/2011,618402,560102,B,ACTIVE,842.7
9243332572,12/31/2011,618403,560095,B,ACTIVE,1011.24
9243333046,12/31/2011,616259,560093,B,ACTIVE,1011.24
9243333223,12/31/2011,616259,560029,B,ACTIVE,393.26
9243311961,1/3/2012,618402,560068,B,ACTIVE,429.51
9243325042,1/5/2012,618381,560037,B,ACTIVE,92.43
9243716584,1/5/2012,622302,560037,B,ACTIVE,0
9243716585,1/5/2012,622302,560037,B,ACTIVE,0
9243716586,1/5/2012,622302,560037,B,ACTIVE,0
9243716587,1/5/2012,622302,560037,B,ACTIVE,0
9243716588,1/5/2012,622302,560037,B,ACTIVE,0
9243716589,1/5/2012,622302,560037,B,ACTIVE,0
9243716590,1/5/2012,622302,560037,B,ACTIVE,0
9243716591,1/5/2012,622302,560037,B,ACTIVE,0
9243716592,1/5/2012,622302,560037,B,ACTIVE,0
9243716593,1/5/2012,622302,560037,B,ACTIVE,0
9243716594,1/5/2012,622302,560037,B,ACTIVE,0
9243716595,1/5/2012,622302,560037,B,ACTIVE,0
9243716596,1/5/2012,622302,560037,B,ACTIVE,0
9243716597,1/5/2012,622302,560037,B,ACTIVE,0
9243716598,1/5/2012,622302,560037,B,ACTIVE,0
9243716599,1/5/2012,622302,560037,B,ACTIVE,0
9243716601,1/5/2012,622302,560037,B,ACTIVE,0
9243716602,1/5/2012,622302,560037,B,ACTIVE,0
9243716603,1/5/2012,622302,560037,B,ACTIVE,0
9243716604,1/5/2012,622302,560037,B,ACTIVE,0
9243716605,1/5/2012,622302,560037,B,ACTIVE,0
9243716606,1/5/2012,622302,560037,B,ACTIVE,0
9243716607,1/5/2012,622302,560037,B,ACTIVE,0
9243716608,1/5/2012,622302,560037,B,ACTIVE,0
9243716609,1/5/2012,622302,560037,B,ACTIVE,0
9243716610,1/5/2012,622302,560037,B,ACTIVE,0
9243716612,1/5/2012,622302,560037,B,ACTIVE,0
9243716613,1/5/2012,622302,560037,B,ACTIVE,0
9243716614,1/5/2012,622302,560037,B,ACTIVE,0
9243716615,1/5/2012,622302,560037,B,ACTIVE,0
9243716616,1/5/2012,622302,560037,B,ACTIVE,0
9243716618,1/5/2012,622302,560037,B,ACTIVE,0
9243716619,1/5/2012,622302,560037,B,ACTIVE,0
9243716620,1/5/2012,622302,560037,B,ACTIVE,0
9243716621,1/5/2012,622302,560037,B,ACTIVE,0
9243335192,1/6/2012,618403,560029,B,ACTIVE,1011.24
9243530174,1/6/2012,614825,560066,G - TC,ACTIVE,617.98
9243336243,1/7/2012,618402,560011,B,ACTIVE,842.7
9243336447,1/7/2012,618403,560069,B,ACTIVE,1011.24
9243336577,1/7/2012,614985,560016,B,OGB,2177.01
9243530363,1/7/2012,618402,560076,B,ACTIVE,291.77
9243655463,1/7/2012,623213,560038,N,ACTIVE,459.64
9243602284,1/7/2012,623213,560038,N,ACTIVE,4849.52
9243681823,1/9/2012,623213,560038,N,ACTIVE,831.69
9243531418,1/10/2012,614555,560066,N,ACTIVE,744.95
9243333728,1/10/2012,616857,560103,N,ACTIVE,533.71
9243337540,1/10/2012,615219,560102,N,ACTIVE,617.98
9243337726,1/11/2012,618402,560023,N,ACTIVE,842.7
9243333523,1/11/2012,615219,560011,N,ACTIVE,617.98
9243338202,1/12/2012,618402,560045,N,ACTIVE,842.7
9243300816,1/13/2012,618403,560067,N,ACTIVE,1011.24
9243534730,1/13/2012,622365,560071,N,ACTIVE,2389.74
9243307893,1/15/2012,616259,560070,N,ACTIVE,449.44
9243506350,1/13/2012,624957,560058,G,ACTIVE,842.7
9243236038,1/10/2012,614984,560076,N,ACTIVE,416.83
9243789306,1/14/2012,621112,560001,G,ACTIVE,266.32
9243789310,1/14/2012,621112,560001,G,ACTIVE,174.75
9243789311,1/14/2012,621112,560001,G,ACTIVE,270.52
9243789318,1/14/2012,621112,560001,G,ACTIVE,98.22
9243789320,1/14/2012,621112,560001,G,ACTIVE,314.13
9243789322,1/14/2012,621112,560001,G,ACTIVE,98.21
9243789324,1/14/2012,621112,560001,G,ACTIVE,167.44
9243789326,1/14/2012,621112,560001,G,ACTIVE,167.44
9243789336,1/14/2012,621112,560001,G,ACTIVE,88.09
9243789337,1/14/2012,621112,560001,G,ACTIVE,86.41
9243789343,1/14/2012,621112,560001,G,ACTIVE,59.4
9243789349,1/14/2012,621112,560001,G,ACTIVE,171.36
9243789352,1/14/2012,621112,560001,G,ACTIVE,167.43
9243788899,1/16/2012,621112,560001,G,DISCONNECTED,32.4
9243788899,1/14/2012,621112,560001,G,ACTIVE,257.63
9243789314,1/14/2012,621112,560001,G,ACTIVE,167.44
9243789330,1/14/2012,621112,560001,G,ACTIVE,59.4
9243789350,1/14/2012,621112,560001,G,ACTIVE,272.47
9243789353,1/14/2012,621112,560001,G,ACTIVE,167.43
9243507851,1/17/2012,618381,560078,N,ACTIVE,477.53
8067308100,1/17/2012,627989,560018,G,ACTIVE,148501.61
9243335160,1/17/2012,618402,560037,N,ACTIVE,842.7
9243338410,1/18/2012,614985,560068,N,ACTIVE,617.98
9243337396,1/18/2012,615219,560049,N,ACTIVE,617.98
9243343642,1/19/2012,618402,560066,N,ACTIVE,842.7
9243343681,1/19/2012,618402,560043,N,ACTIVE,842.7
9243327836,1/19/2012,614985,560029,N,ACTIVE,617.98
9243307895,1/20/2012,622039,560045,N,ACTIVE,674.16
9243551095,1/19/2012,625054,560037,N,ACTIVE,730.34
9243345380,1/21/2012,618402,560037,N,ACTIVE,842.7
9243332857,1/24/2012,618402,560040,N,ACTIVE,842.7
9243551045,1/23/2012,618381,560061,N,ACTIVE,477.53
9243000431,1/25/2012,618403,560078,N,TSP_IC,1011.24
9243350299,1/26/2012,616259,560066,N,ACTIVE,1011.24
9243351107,1/26/2012,618402,560072,S,ACTIVE,842.7
9243555546,1/24/2012,618402,560043,N,ACTIVE,842.7
9243351627,1/26/2012,618403,560102,N,ACTIVE,1011.24
9243601052,1/27/2012,609602,560068,G - TC,ACTIVE,2662.34
9243600719,1/27/2012,609602,560068,G - TC,ACTIVE,2477.77
9243343645,1/28/2012,620235,560037,N,ACTIVE,2362.93
9243357066,1/29/2012,618402,560037,N,ACTIVE,842.7
9243358053,1/31/2012,618402,560103,N,ACTIVE,842.7
9243305311,2/1/2012,614555,560037,N,ACTIVE,505.62
9243000134,2/2/2012,618108,560068,N,ACTIVE,505.62
9243319161,2/2/2012,615018,560076,N,ACTIVE,730.34
9243320817,2/2/2012,618402,560029,N,ACTIVE,842.7
9243316549,2/4/2012,618403,560047,N,ACTIVE,1011.24
9243237953,2/1/2012,618402,560100,N,ACTIVE,842.7
9243351940,2/5/2012,614985,560047,N,ACTIVE,612.72
9243540974,2/7/2012,618402,560068,N,ACTIVE,842.7
9243323487,2/7/2012,614984,562111,N,ACTIVE,561.8
9243308480,2/8/2012,618403,560061,N,ACTIVE,532.8
9243700760,2/8/2012,618108,560071,N,ACTIVE,505.62
9243541475,2/9/2012,618402,560100,N,ACTIVE,842.7
9243541476,2/9/2012,618381,560071,N,ACTIVE,477.53
9243341242,2/10/2012,618403,560068,N,ACTIVE,1011.24
9243345070,2/10/2012,618381,560037,N,ACTIVE,477.53
9243716975,2/9/2012,614984,560037,G - TC,ACTIVE,543.67
9243541809,2/10/2012,618381,560076,N,ACTIVE,738.21
9243541850,2/10/2012,618402,560076,N,ACTIVE,842.7
9243553684,2/8/2012,618402,570002,N,ACTIVE,842.7
9243542558,2/11/2012,614985,560102,N,TSP_IC,617.98
9243358760,2/11/2012,614555,560037,N,ACTIVE,505.62
9243315938,2/14/2012,618402,560068,N,ACTIVE,842.7
9243526247,2/13/2012,614555,560071,N,ACTIVE,505.62
9243343978,2/15/2012,618403,560034,N,ACTIVE,1011.24
9243507975,2/15/2012,619375,560028,N,ACTIVE,0
9243303648,2/15/2012,618402,560057,S,ACTIVE,842.7
9243335715,2/19/2012,618402,560085,N,TSP_IC,842.7
9243513682,2/18/2012,625839,560100,S,ACTIVE,0
9243514234,2/20/2012,625839,560100,S,ACTIVE,0
9243535366,2/21/2012,614985,560048,N,ACTIVE,617.98
9243509344,2/21/2012,618402,560024,N,ACTIVE,730.34
9243312891,2/22/2012,618381,560027,N,ACTIVE,477.53
9243322095,2/23/2012,618402,560090,N,ACTIVE,842.7
9243400234,2/23/2012,621533,560024,N,ACTIVE,0
9243344058,2/24/2012,618402,560076,N,ACTIVE,842.7
9243346189,2/24/2012,618402,560093,N,ACTIVE,842.7
9243529204,2/24/2012,618402,560047,N,ACTIVE,842.7
9243562958,2/24/2012,616259,560050,N,ACTIVE,449.44
9243562963,2/24/2012,625839,560068,S,ACTIVE,0
9243562964,2/24/2012,625839,560068,S,ACTIVE,0
9243562969,2/24/2012,625839,560073,S,ACTIVE,0
9243318321,2/25/2012,618402,560008,N,ACTIVE,842.7
9243350839,2/25/2012,618402,562149,S,TSP_IC,842.7
9243556661,2/23/2012,618402,560048,N,ACTIVE,730.34
9243563031,2/25/2012,618402,560066,N,ACTIVE,730.34
9243563033,2/25/2012,618403,560043,N,ACTIVE,1011.24
9243357847,2/26/2012,618402,560049,N,ACTIVE,842.7
9243717327,2/25/2012,614555,560070,N,ACTIVE,505.62
9243507163,2/28/2012,618402,560037,N,ACTIVE,842.7
9243337151,2/28/2012,616857,560070,N,ACTIVE,533.71
9243326513,2/29/2012,618402,560019,N,ACTIVE,842.7
9243535088,2/29/2012,618402,570002,N,ACTIVE,842.7
9243317173,3/2/2012,618402,560030,N,ACTIVE,842.7
9243320433,3/2/2012,630207,560084,N,ACTIVE,0
9243553367,2/29/2012,611583,560079,N,ACTIVE,842.7
9243334390,3/3/2012,618402,560016,N,ACTIVE,842.7
9243334498,3/3/2012,618402,560094,N,ACTIVE,842.7
9243337172,3/3/2012,618402,560040,N,ACTIVE,842.7
9243356919,3/3/2012,618402,560061,N,ACTIVE,842.7
9243359767,3/6/2012,618402,560102,N,ACTIVE,953.94
9243320214,3/6/2012,618402,560037,N,ACTIVE,670.53
9243538168,3/6/2012,616857,560102,N,ACTIVE,395.98
9243563102,3/7/2012,618403,560100,N,ACTIVE,1011.24
9243360488,3/7/2012,615219,560095,N,ACTIVE,617.98
9243360640,3/7/2012,618402,560100,N,ACTIVE,739.4
9243561287,3/6/2012,614825,560075,N,ACTIVE,2052.25
9243516294,3/8/2012,630207,560015,S,ACTIVE,0
9243335822,3/8/2012,618402,560047,N,ACTIVE,730.34
9243336912,3/8/2012,616259,560045,N,ACTIVE,449.44
9243351022,3/8/2012,630207,560083,S,ACTIVE,0
9243351027,3/8/2012,614825,560038,N,ACTIVE,0
9243360993,3/9/2012,618402,560078,N,ACTIVE,842.7
9243360994,3/9/2012,625839,560037,N,ACTIVE,0
9243361091,3/9/2012,630207,560100,N,ACTIVE,0
9243563181,3/9/2012,630207,560100,S,ACTIVE,0
9243361507,3/10/2012,618402,560037,N,ACTIVE,842.7
9243515433,3/13/2012,618402,560037,N,ACTIVE,842.7
9243318688,3/13/2012,615450,560100,N,ACTIVE,842.7
9243361696,3/12/2012,624016,560093,G - TC,ACTIVE,449.44
9243361765,3/13/2012,614586,560029,N,ACTIVE,617.98
9243700762,3/13/2012,615191,560005,N,ACTIVE,561.8
9243520607,3/13/2012,625054,560065,N,ACTIVE,730.34
9243548731,3/10/2012,618402,570016,N,ACTIVE,870.79
9243362371,3/14/2012,616259,560049,N,ACTIVE,449.44
9243243696,3/11/2012,614985,560048,N,ACTIVE,1261.81
9243362530,3/14/2012,614985,560067,N,ACTIVE,788.2
9243540475,3/14/2012,616259,560066,N,ACTIVE,449.44
9243362051,3/15/2012,614985,560068,G - TC,ACTIVE,498.37
9243559959,3/7/2012,618403,560100,N,ACTIVE,1011.24
9243363158,3/15/2012,618402,560003,S,ACTIVE,842.7
9243004128,3/15/2012,618402,560066,G - TC,ACTIVE,842.7
9243345678,3/15/2012,628368,560011,G - TC,ACTIVE,110191.98
9243309882,3/16/2012,614555,560012,S,ACTIVE,489.31
9243523662,3/16/2012,630207,560068,S,ACTIVE,0
9243332630,3/16/2012,630207,560029,S,ACTIVE,0
9243363319,3/15/2012,615019,560066,G - TC,ACTIVE,674.16
9243004176,3/16/2012,622395,560018,G - TC,ACTIVE,815.51
9243563217,3/16/2012,623943,560034,G - TC,ACTIVE,0
9243561251,3/15/2012,630207,560045,G - TC,ACTIVE,0
9243004346,3/21/2012,618381,560085,G - TC,ACTIVE,385.1
9243523456,3/20/2012,628076,560011,G - TC,ACTIVE,140340.49
9243534567,3/20/2012,628076,560011,G - TC,ACTIVE,108714.92
9243502686,3/23/2012,618402,560040,G - TC,ACTIVE,625.23
9243561317,3/19/2012,614825,570023,G - TC,ACTIVE,0
9243321558,3/23/2012,630207,560084,S,ACTIVE,0
9243519824,3/25/2012,618402,560076,G - TC,ACTIVE,570.87
9243366946,3/27/2012,630207,560100,S,ACTIVE,0
9243004639,3/27/2012,625839,560033,N,ACTIVE,0
9243005244,3/28/2012,614586,560102,G - TC,ACTIVE,337.98
9243575591,3/28/2012,630207,560034,G - TC,ACTIVE,0
9243559798,3/23/2012,618402,560086,G - TC,ACTIVE,625.23
9243575679,3/28/2012,618402,560068,G - TC,ACTIVE,489.31
9243320006,3/28/2012,618401,560100,G - TC,ACTIVE,801.02
9243339123,3/28/2012,615219,560037,G - TC,ACTIVE,338.88
9243575682,3/29/2012,615219,560036,G - TC,ACTIVE,338.88
9243527138,3/29/2012,630207,560076,G - TC,ACTIVE,0
9243335432,3/29/2012,618402,560087,S,ACTIVE,462.12
9243343081,3/29/2012,618402,560100,G - TC,ACTIVE,289.96
9243002739,3/29/2012,630207,560100,S,ACTIVE,0
9243365263,3/29/2012,614984,560076,G - TC,ACTIVE,1131.63
9243549481,3/19/2012,630207,570007,S,ACTIVE,0
9243575756,3/29/2012,614555,560071,G - TC,ACTIVE,407.76
9243575760,3/29/2012,614555,560071,G - TC,ACTIVE,558.53
9243575761,3/29/2012,614555,560071,G - TC,ACTIVE,407.76
9243367594,3/30/2012,630207,560067,S,ACTIVE,0
9243367619,3/30/2012,618402,560078,G - TC,ACTIVE,434.93
9243367645,3/30/2012,630207,560048,S,ACTIVE,0
9243575774,3/30/2012,618403,560067,G - TC,ACTIVE,521.92
9243335842,3/30/2012,618403,560037,S,ACTIVE,362.44
9243542298,5/11/2011,618402,560084,B,DISCONNECTED,0
9243557297,3/28/2012,630207,560068,S,ACTIVE,0
9243367837,3/30/2012,618403,560038,S,ACTIVE,521.92
9243544942,3/28/2012,625054,560102,G - TC,ACTIVE,424.07
9243575855,3/30/2012,630207,560076,S,ACTIVE,0
9243575486,3/30/2012,630207,560010,S,ACTIVE,0
9243575908,3/31/2012,618402,560010,G - TC,ACTIVE,407.77
9243575912,3/31/2012,618381,560008,G - TC,ACTIVE,231.07
9243575916,3/31/2012,618381,560068,G - TC,ACTIVE,231.07
8067308700,2/27/2012,627989,560032,G,ACTIVE,8155.16
9243575991,3/31/2012,630207,560091,G - TC,ACTIVE,0
9243368419,3/31/2012,614985,560097,G - TC,ACTIVE,299.03
9243576040,3/31/2012,625054,560076,G - TC,ACTIVE,353.39
9243756728,3/31/2012,629282,574151,G - TC,ACTIVE,16.31
9243756748,3/31/2012,629282,574151,G - TC,ACTIVE,16.32
9243756752,3/31/2012,629282,574151,G - TC,ACTIVE,16.32
9243756774,3/31/2012,629282,574151,G - TC,ACTIVE,16.32
9243756812,3/31/2012,629282,574151,G - TC,ACTIVE,16.31
9243756814,3/31/2012,629282,574151,G - TC,ACTIVE,16.31
9243756818,3/31/2012,629282,574151,G - TC,ACTIVE,16.31
9243756819,3/31/2012,629282,574151,G - TC,ACTIVE,16.31
9243756835,3/31/2012,629282,574151,G - TC,ACTIVE,16.31
9243756845,3/31/2012,629282,574151,G - TC,ACTIVE,16.31
9243756865,3/31/2012,629282,574151,G - TC,ACTIVE,16.31
9243756866,3/31/2012,629282,574151,G - TC,ACTIVE,16.31
9243519858,4/1/2012,614555,560071,G - TC,ACTIVE,326.2
9243514989,4/1/2012,614555,560071,G - TC,ACTIVE,326.18
9243520140,4/1/2012,614555,560071,G - TC,ACTIVE,326.21
9243307883,4/3/2012,616857,560034,G - TC,ACTIVE,206.59
9243313676,4/3/2012,618402,560017,G - TC,ACTIVE,326.21
9243317811,4/3/2012,618402,560078,G - TC,ACTIVE,326.21
9243548472,3/31/2012,630207,560094,S,ACTIVE,0
9243192431,4/3/2012,628077,560011,G - TC,ACTIVE,8155.16
9243559806,3/29/2012,614985,560010,G - TC,ACTIVE,338.88
9243705971,4/3/2012,627085,560066,G - TC,ACTIVE,244.65
9243530104,4/4/2012,630207,560003,G - TC,ACTIVE,0
9243533123,4/4/2012,618402,560029,G - TC,ACTIVE,299.03
9243533563,4/5/2012,630207,560100,G - TC,ACTIVE,0
9243333171,4/5/2012,618401,560036,G - TC,ACTIVE,471.18
9243576103,4/6/2012,630207,560029,G - TC,ACTIVE,0
9243576105,4/6/2012,618402,560016,G - TC,ACTIVE,244.66
9243576209,4/6/2012,630207,560033,G - TC,ACTIVE,0
9243555253,4/4/2012,630207,560068,S,ACTIVE,0
9243507090,4/7/2012,618402,560076,S,ACTIVE,217.47
9243508359,4/7/2012,630207,560060,G - TC,ACTIVE,0
9243542890,4/7/2012,618402,560100,G - TC,ACTIVE,217.47
9243576241,4/7/2012,618381,560048,G - TC,ACTIVE,123.23
9243576256,4/8/2012,618402,560078,S,ACTIVE,190.29
9243576258,4/8/2012,630207,560085,G - TC,ACTIVE,0
9243313418,4/9/2012,630207,560045,S,ACTIVE,0
9243331124,4/11/2012,614555,560017,G - TC,ACTIVE,340.37
9243331125,4/11/2012,625054,560024,G - TC,ACTIVE,94.23
9243545086,4/3/2012,614825,560036,S,ACTIVE,239.22
9243576382,4/11/2012,618402,560037,G - TC,ACTIVE,108.73
9243576397,4/11/2012,630254,560059,S,ACTIVE,0
9243549931,4/7/2012,630207,570007,S,ACTIVE,0
9243576420,4/12/2012,630207,560076,S,ACTIVE,0
9243576443,4/12/2012,625054,560092,G - TC,ACTIVE,70.68
9243576458,4/12/2012,614586,560076,G - TC,ACTIVE,59.81
9243576499,4/12/2012,624100,560029,G,ACTIVE,188.47
9243576588,4/13/2012,614555,560018,G - TC,ACTIVE,32.61
9243336760,4/13/2012,630207,560009,G - TC,ACTIVE,0
9243576596,4/13/2012,625054,560043,G - TC,ACTIVE,47.12
9243576602,4/13/2012,625054,560071,G - TC,ACTIVE,47.12
9243576734,4/13/2012,618402,560047,G - TC,ACTIVE,54.38
9243506529,4/14/2012,630207,575006,G - TC,ACTIVE,0
9243548725,4/10/2012,630207,570011,S,ACTIVE,0
9243549334,4/7/2012,614985,560029,S,ACTIVE,159.48
9243576752,4/14/2012,630254,560091,G - TC,ACTIVE,0
9243317183,4/14/2012,616259,560084,G - TC,ACTIVE,14.5
9243576784,4/14/2012,630207,560017,G,ACTIVE,0
9243503297,4/7/2010,612336,560097,B,DISCONNECTED,0
9243549232,4/7/2012,630207,570002,G,ACTIVE,0
9243549343,4/6/2012,618402,560068,G,ACTIVE,244.66
9243359481,3/2/2012,618402,560078,N,ACTIVE,842.7
9243205303,8/12/2010,616259,560071,B,ACTIVE,842.7
9243543229,6/23/2011,625839,560094,B,DISCONNECTED,0
8064500115,2/2/2011,14183,560078,G,DISCONNECTED,0
8064500183,11/22/2010,607348,560027,G - TC,DISCONNECTED,0
9243750049,9/30/2008,614848,560049,G,ACTIVE,548.68
9243505694,8/20/2011,618381,560037,B,DISCONNECTED,0
9243507260,8/30/2011,614985,560048,B,DISCONNECTED,0
9243507818,9/4/2011,614985,560043,B,DISCONNECTED,0
9243329740,9/16/2011,618402,560021,B,DISCONNECTED,326.21
9243480701,11/22/2007,615242,560018,G - TC,ACTIVE,403.16
9243315572,7/14/2010,614552,560038,B,DISCONNECTED,0
9243542306,5/11/2011,628739,560048,B,DISCONNECTED,0
9243313873,3/19/2011,618403,560070,G,DISCONNECTED,1196.1
9243315685,3/19/2011,618403,560070,G,DISCONNECTED,1196.09
9243301975,9/21/2010,615032,560047,B,DISCONNECTED,0
9243315835,9/1/2010,612446,560066,S,DISCONNECTED,770.21
9243307483,7/15/2011,618403,560068,B,DISCONNECTED,0
9243308149,7/15/2011,618403,560029,S,DISCONNECTED,0
9243308153,7/15/2011,618403,560029,S,DISCONNECTED,0
9243561103,12/31/2009,612446,560028,S,DISCONNECTED,907.87
9243562378,11/27/2011,618402,560037,B,DISCONNECTED,0
9243503351,3/27/2010,615237,560078,B,TSP,562.71
9243391609,8/14/2011,628739,560076,B,ACTIVE,842.7
9243502304,3/22/2010,618402,560034,S,TSP_IC,0
9243563213,3/16/2012,630207,575006,G - TC,ACTIVE,0
9243510907,9/15/2011,615219,560045,B,ACTIVE,617.98
9243467530,7/10/2009,611001,560066,G - TC,ACTIVE,547.32
9243467528,7/10/2009,611001,560066,G - TC,ACTIVE,449.44
9243467529,7/10/2009,612356,560066,G - TC,ACTIVE,2961.85
9243465979,7/9/2009,610986,560066,G - TC,ACTIVE,946.52
9243327639,7/26/2011,611001,560066,G - TC,ACTIVE,1023.6
9243202548,9/18/2009,610986,560001,G - TC,ACTIVE,912.36
9243512710,9/23/2011,615219,560051,B,ACTIVE,617.98
8066621750,10/17/2003,1241,560095,B,ACTIVE,303.37
