"","cust_id","act_active_dt","package_id","bill_zip","customer_segment","status","bill_amt"
"2545",8066146575,"9/29/2005",623361,560070,"G - TC","OGB",3.36
"2546",8066146576,"9/29/2005",623361,560070,"G - TC","OGB",344.59
"2547",8066146577,"9/29/2005",623361,560070,"G - TC","OGB",21.46
"2548",8066146578,"9/29/2005",623361,560070,"G - TC","OGB",159.36
"2549",8066146579,"9/29/2005",623361,560070,"G - TC","OGB",40.33
"2550",8066146580,"9/29/2005",623361,560070,"G - TC","OGB",148.86
"2551",8066146581,"9/29/2005",623361,560070,"G - TC","OGB",1.68
"2552",8066146582,"9/29/2005",623361,560070,"G - TC","OGB",2.06
"2553",8066146583,"9/29/2005",623361,560070,"G - TC","OGB",204.9
"2554",8066146584,"9/29/2005",623361,560070,"G - TC","OGB",0
"2555",8066146585,"9/29/2005",623361,560070,"G - TC","OGB",14.25
"2556",8066146586,"9/29/2005",623361,560070,"G - TC","OGB",0
"2557",8066146588,"9/29/2005",623361,560070,"G - TC","OGB",34.1
"2558",8066146589,"9/29/2005",623361,560070,"G - TC","OGB",74.39
"2559",8066146590,"9/29/2005",623361,560070,"G - TC","OGB",0
"2560",8066146593,"9/29/2005",623361,560070,"G - TC","OGB",0
"2561",8066146594,"9/29/2005",623361,560070,"G - TC","OGB",363.25
"2562",8066146595,"9/29/2005",623361,560070,"G - TC","OGB",0
"2563",8066146596,"9/29/2005",623361,560070,"G - TC","OGB",213.13
"2564",8066146597,"9/29/2005",623361,560070,"G - TC","OGB",0
"2565",8066146598,"9/29/2005",623361,560070,"G - TC","OGB",85.12
"2566",8066146599,"9/29/2005",623361,560070,"G - TC","OGB",279.1
"2567",8065763611,"11/8/2005",616667,560025,"G - TC","ACTIVE",1265.65
"2568",8065763612,"11/8/2005",616667,560025,"G - TC","ACTIVE",1867.71
"2569",8065763613,"11/8/2005",616667,560025,"G - TC","ACTIVE",1637.08
"2570",8065763614,"11/8/2005",616667,560025,"G - TC","ACTIVE",1292.91
"2571",8066143891,"11/30/2005",3515,560034,"G","ACTIVE",561.8
"2572",8065626802,"12/5/2005",500837,560068,"G - TC","ACTIVE",1991.5
"2573",8065626805,"12/5/2005",500837,560068,"G - TC","ACTIVE",673.07
"2574",8066847400,"3/22/2006",14305,560087,"G","ACTIVE",105842
"2575",9243145261,"5/4/2006",619979,560001,"G - TC","ACTIVE",504.48
"2576",9243466831,"5/11/2006",3556,560022,"B","ACTIVE",517.98
"2577",8066990112,"6/30/2006",12567,560029,"G","ACTIVE",393.26
"2578",8066990114,"6/30/2006",12567,560029,"G","ACTIVE",393.28
"2579",8066990115,"6/30/2006",12567,560029,"G","ACTIVE",393.28
"2580",8066990116,"6/30/2006",12567,560029,"G","ACTIVE",393.26
"2581",8066990117,"6/30/2006",12567,560029,"G","ACTIVE",393.27
"2582",8066990118,"6/30/2006",12567,560029,"G","ACTIVE",393.26
"2583",8066990119,"6/30/2006",12567,560029,"G","ACTIVE",393.26
"2584",8066990120,"6/30/2006",12567,560029,"G","ACTIVE",393.26
"2585",8066990122,"6/30/2006",12567,560029,"G","ACTIVE",393.28
"2586",8066990124,"6/30/2006",12567,560029,"G","ACTIVE",393.26
"2587",8066990126,"6/30/2006",12567,560029,"G","ACTIVE",393.26
"2588",8066990127,"6/30/2006",12567,560029,"G","ACTIVE",393.26
"2589",8066990128,"6/30/2006",12567,560029,"G","ACTIVE",393.28
"2590",8066990129,"6/30/2006",12567,560029,"G","ACTIVE",393.27
"2591",9243701247,"7/4/2006",13145,561203,"S","ACTIVE",704.49
"2592",9243203833,"7/4/2006",608492,580025,"G","ACTIVE",506.19
"2593",9243286480,"7/4/2006",11154,580025,"G","ACTIVE",1186.13
"2594",8064509412,"7/20/2006",13067,560029,"B","ACTIVE",255.73
"2595",8064513090,"7/28/2006",12789,560076,"BLUE","ACTIVE",252.81
"2596",8066166200,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2597",8066166201,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2598",8066166202,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2599",8066166203,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2600",8066166204,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2601",8066166205,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2602",8066166206,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2603",8066166207,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2604",8066166208,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2605",8066166209,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2606",8066166210,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2607",8066166211,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2608",8066166212,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2609",8066166213,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2610",8066166214,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2611",8066166215,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2612",8066166216,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2613",8066166217,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2614",8066166218,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2615",8066166219,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2616",8066166220,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2617",8066166221,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2618",8066166223,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2619",8066166224,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2620",8066166225,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2621",8066166226,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2622",8066166227,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2623",8066166229,"8/9/2006",12569,560038,"G","ACTIVE",112.36
"2624",9243505332,"8/18/2006",13138,570016,"G - TC","ACTIVE",519.14
"2625",9243520007,"8/18/2006",13138,570016,"G - TC","ACTIVE",122.46
"2626",9243520018,"8/18/2006",13138,570016,"G - TC","ACTIVE",300.43
"2627",9243520019,"8/18/2006",13138,570016,"G - TC","ACTIVE",0
"2628",9243520021,"8/18/2006",13138,570016,"G - TC","ACTIVE",0
"2629",9243520028,"8/18/2006",13138,570016,"G - TC","ACTIVE",488.76
"2630",9243520041,"8/18/2006",13138,570016,"G - TC","ACTIVE",0
"2631",9243520046,"8/18/2006",13138,570016,"G - TC","ACTIVE",8.99
"2632",9243505753,"8/18/2006",614848,570016,"G - TC","ACTIVE",167.42
"2633",9243520105,"8/18/2006",614848,570016,"G - TC","ACTIVE",169.55
"2634",8066460000,"8/22/2006",13883,560029,"G - TC","ACTIVE",203370.66
"2635",8066460001,"8/22/2006",13883,560029,"G - TC","ACTIVE",0
"2636",8066460002,"8/22/2006",13883,560029,"G - TC","ACTIVE",0
"2637",8066460003,"8/22/2006",13883,560029,"G - TC","ACTIVE",0
"2638",8066460004,"8/22/2006",13883,560029,"G - TC","ACTIVE",0
"2639",8392645131,"8/23/2006",12789,583101,"G - TC","ACTIVE",365.17
"2640",9243440675,"10/29/2006",3556,560070,"B","ACTIVE",251.69
"2641",8064521527,"11/3/2006",12412,560037,"S","ACTIVE",476.41
"2642",9243581097,"11/4/2006",615242,570009,"B","ACTIVE",194.25
"2643",8246450118,"11/7/2006",12410,575001,"G - TC","ACTIVE",1331.12
"2644",9243753421,"11/18/2006",13145,560076,"S","ACTIVE",897.76
"2645",9243143815,"11/25/2006",603643,560078,"B","ACTIVE",561.8
"2646",9243102971,"1/4/2007",14100,560038,"G","ACTIVE",2341.98
"2647",9243440676,"1/13/2007",13702,560003,"B","ACTIVE",156.18
"2648",8066642730,"1/18/2007",13269,560029,"S","ACTIVE",561.8
"2649",8066642731,"1/18/2007",13269,560029,"S","ACTIVE",561.8
"2650",8065302112,"2/7/2007",14183,560029,"B","ACTIVE",360.68
"2651",9243109297,"2/8/2007",617691,560037,"B","ACTIVE",418.98
"2652",9243144771,"2/13/2007",605113,560071,"B","ACTIVE",168.54
"2653",9243424011,"3/17/2007",617289,560001,"G","ACTIVE",306.95
"2654",8192640003,"3/23/2007",614195,577002,"G - TC","ACTIVE",570.62
"2655",8192640007,"3/23/2007",614195,577002,"G - TC","ACTIVE",486.07
"2656",1409269900,"3/23/2007",614195,577002,"G - TC","ACTIVE",0
"2657",1409269902,"3/23/2007",614195,577002,"G - TC","ACTIVE",0
"2658",8192640006,"3/23/2007",614195,577002,"G - TC","ACTIVE",496.41
"2659",1409269901,"3/23/2007",614195,577002,"G - TC","ACTIVE",0
"2660",1409269903,"3/23/2007",614195,577002,"G - TC","ACTIVE",0
"2661",9243040761,"4/2/2007",14352,560016,"S","ACTIVE",477.53
"2662",9243040762,"4/2/2007",14352,560016,"S","ACTIVE",477.53
"2663",8066669431,"4/5/2007",12569,560029,"G","OGB",112.38
"2664",8216450856,"4/18/2007",614195,570002,"G - TC","ACTIVE",125.84
"2665",9243101064,"5/23/2007",608681,560025,"S","ACTIVE",1202.25
"2666",9243400212,"5/25/2007",620172,560007,"G - TC","ACTIVE",429.84
"2667",8392645170,"6/28/2007",12412,583104,"S","ACTIVE",870.27
"2668",9243004189,"6/29/2007",619979,560027,"G - TC","ACTIVE",504.5
"2669",8066521459,"7/12/2007",610487,560066,"G - TC","ACTIVE",8429.7
"2670",8064535028,"7/20/2007",606511,560037,"B","ACTIVE",182.68
"2671",9243484318,"8/13/2007",615019,562123,"G","ACTIVE",667.42
"2672",8064540222,"8/21/2007",14183,560005,"S","ACTIVE",547.19
"2673",9243451502,"9/9/2007",608109,560048,"G","ACTIVE",2275.39
"2674",8066190262,"10/17/2007",109,560066,"G","ACTIVE",22006.83
"2675",9243013761,"10/24/2007",619979,560027,"G - TC","ACTIVE",7135.39
"2676",9243013764,"10/24/2007",619979,560027,"G - TC","ACTIVE",504.5
"2677",9243013767,"10/24/2007",619979,560027,"G - TC","ACTIVE",504.5
"2678",9243013770,"10/24/2007",619979,560027,"G - TC","ACTIVE",504.5
"2679",9243013989,"10/24/2007",619979,560027,"G - TC","ACTIVE",504.49
"2680",9243013992,"10/24/2007",619979,560027,"G - TC","ACTIVE",504.5
"2681",9243014001,"10/24/2007",619979,560027,"G - TC","ACTIVE",504.5
"2682",9243014004,"10/24/2007",619979,560027,"G - TC","ACTIVE",504.5
"2683",9243014005,"10/24/2007",619979,560027,"G - TC","ACTIVE",504.5
"2684",8066961005,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2685",8066961006,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2686",8066961007,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2687",8066961008,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2688",8066961009,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2689",8066961010,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2690",8066961011,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2691",8066961013,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2692",8066961014,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2693",8066961016,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2694",8066961017,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2695",8066961019,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2696",8066961024,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2697",8066961025,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2698",8066961026,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2699",8066961027,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2700",8066961029,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2701",8066961030,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2702",8066961031,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2703",8066961032,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2704",8066961033,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2705",8066961034,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2706",8066961036,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2707",8066961037,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2708",8066961038,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2709",8066961040,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2710",8066961041,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2711",8066961042,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2712",8066961043,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2713",8066961044,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2714",8066961045,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2715",8066961046,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2716",8066961047,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2717",8066961049,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2718",8066961050,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2719",8066961051,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2720",8066961052,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2721",8066961053,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2722",8066961054,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2723",8066961055,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2724",8066961056,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2725",8066961057,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2726",8066961058,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2727",8066961059,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2728",8066961060,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2729",8066961061,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2730",8066961062,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2731",8066961063,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2732",8066961064,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2733",8066961065,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2734",8066961066,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2735",8066961067,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2736",8066961068,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2737",8066961069,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2738",8066961070,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2739",8066961071,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2740",8066961074,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2741",8066961075,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2742",8066961076,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2743",8066961077,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2744",8066961078,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2745",8066961079,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2746",8066961081,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2747",8066961083,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2748",8066961085,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2749",8066961087,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2750",8066961089,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2751",8066961090,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2752",8066961091,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2753",8066961092,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2754",8066961093,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2755",8066961094,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2756",8066961097,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2757",8066961100,"10/27/2007",12569,560008,"G","ACTIVE",119.1
"2758",8066961101,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2759",8066961102,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2760",8066961104,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2761",8066961107,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2762",8066961109,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2763",8066961110,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2764",8066961111,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2765",8066961113,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2766",8066961116,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2767",8066961169,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2768",8066961002,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2769",8066961003,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2770",8066961004,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2771",8066961012,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2772",8066961015,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2773",8066961018,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2774",8066961020,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2775",8066961021,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2776",8066961022,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2777",8066961023,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2778",8066961028,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2779",8066961035,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2780",8066961039,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2781",8066961048,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2782",8066961072,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2783",8066961073,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2784",8066961080,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2785",8066961084,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2786",8066961086,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2787",8066961095,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2788",8066961096,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2789",8066961098,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2790",8066961099,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2791",8066961103,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2792",8066961105,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2793",8066961106,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2794",8066961108,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2795",8066961112,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2796",8066961114,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2797",8066961115,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2798",8066961118,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2799",8066961119,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2800",8066961120,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2801",8066961122,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2802",8066961123,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2803",8066961126,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2804",8066961128,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2805",8066961130,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2806",8066961132,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2807",8066961133,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2808",8066961134,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2809",8066961135,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2810",8066961136,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2811",8066961141,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2812",8066961144,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2813",8066961147,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2814",8066961149,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2815",8066961161,"10/27/2007",12569,560008,"G","OGB",112.36
"2816",8066961166,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2817",8066961167,"10/27/2007",12569,560008,"G","ACTIVE",112.36
"2818",8066963825,"10/27/2007",606125,560037,"G","ACTIVE",105.11
"2819",8066963826,"10/27/2007",606125,560037,"G","ACTIVE",100
"2820",8066963828,"10/27/2007",606125,560037,"G","ACTIVE",101.03
"2821",8066963829,"10/27/2007",606125,560037,"G","ACTIVE",100
"2822",8066963830,"10/27/2007",606125,560037,"G","ACTIVE",108.18
"2823",8066963831,"10/27/2007",606125,560037,"G","ACTIVE",100
"2824",8066963832,"10/27/2007",606125,560037,"G","ACTIVE",100
"2825",8066963833,"10/27/2007",606125,560037,"G","ACTIVE",106.14
"2826",8066963834,"10/27/2007",606125,560037,"G","ACTIVE",100
"2827",8066963835,"10/27/2007",606125,560037,"G","ACTIVE",205.99
"2828",8066963836,"10/27/2007",606125,560037,"G","ACTIVE",104.09
"2829",8066963837,"10/27/2007",606125,560037,"G","ACTIVE",103.07
"2830",8066963838,"10/27/2007",606125,560037,"G","ACTIVE",100.65
"2831",8066963839,"10/27/2007",606125,560037,"G","ACTIVE",100
"2832",8066963840,"10/27/2007",606125,560037,"G","ACTIVE",100
"2833",8066963902,"10/27/2007",606125,560037,"G","ACTIVE",100
"2834",8066963903,"10/27/2007",606125,560037,"G","ACTIVE",100
"2835",8066963904,"10/27/2007",606125,560037,"G","ACTIVE",100
"2836",8066963906,"10/27/2007",606125,560037,"G","ACTIVE",100
"2837",8066963907,"10/27/2007",606125,560037,"G","ACTIVE",104.09
"2838",8066963908,"10/27/2007",606125,560037,"G","ACTIVE",100
"2839",8066963909,"10/27/2007",606125,560037,"G","ACTIVE",102.04
"2840",8066963910,"10/27/2007",606125,560037,"G","ACTIVE",100
"2841",8066963911,"10/27/2007",606125,560037,"G","ACTIVE",101.02
"2842",8066963912,"10/27/2007",606125,560037,"G","ACTIVE",100
"2843",8066963913,"10/27/2007",606125,560037,"G","ACTIVE",100
"2844",8066963914,"10/27/2007",606125,560037,"G","ACTIVE",100
"2845",8066963915,"10/27/2007",606125,560037,"G","ACTIVE",100.65
"2846",8066963916,"10/27/2007",606125,560037,"G","ACTIVE",102.04
"2847",8066963917,"10/27/2007",606125,560037,"G","ACTIVE",102.04
"2848",8066963918,"10/27/2007",606125,560037,"G","ACTIVE",100
"2849",8066963919,"10/27/2007",606125,560037,"G","ACTIVE",100.65
"2850",8066963920,"10/27/2007",606125,560037,"G","ACTIVE",100
"2851",8066963921,"10/27/2007",606125,560037,"G","ACTIVE",100
"2852",8066963922,"10/27/2007",606125,560037,"G","ACTIVE",100
"2853",8066963923,"10/27/2007",606125,560037,"G","ACTIVE",100
"2854",8066963924,"10/27/2007",606125,560037,"G","ACTIVE",107.15
"2855",8066963925,"10/27/2007",606125,560037,"G","ACTIVE",105.11
"2856",8066963926,"10/27/2007",606125,560037,"G","ACTIVE",100
"2857",8066963927,"10/27/2007",606125,560037,"G","ACTIVE",102.04
"2858",8066963928,"10/27/2007",606125,560037,"G","ACTIVE",100
"2859",8066963929,"10/27/2007",606125,560037,"G","ACTIVE",102.42
"2860",8066963930,"10/27/2007",606125,560037,"G","ACTIVE",104.47
"2861",8066963931,"10/27/2007",606125,560037,"G","ACTIVE",102.04
"2862",8066963932,"10/27/2007",606125,560037,"G","ACTIVE",102.04
"2863",8066963933,"10/27/2007",606125,560037,"G","ACTIVE",100
"2864",8066963934,"10/27/2007",606125,560037,"G","ACTIVE",111.23
"2865",8066963935,"10/27/2007",606125,560037,"G","ACTIVE",100
"2866",8066963936,"10/27/2007",606125,560037,"G","ACTIVE",100
"2867",8066963938,"10/27/2007",606125,560037,"G","ACTIVE",145.64
"2868",8066963939,"10/27/2007",606125,560037,"G","ACTIVE",100
"2869",8066963940,"10/27/2007",606125,560037,"G","ACTIVE",105.76
"2870",8066963783,"10/27/2007",606125,560037,"G","ACTIVE",100
"2871",8066963784,"10/27/2007",606125,560037,"G","ACTIVE",100
"2872",8066963786,"10/27/2007",606125,560037,"G","ACTIVE",100
"2873",8066963788,"10/27/2007",606125,560037,"G","ACTIVE",100
"2874",8066963789,"10/27/2007",606125,560037,"G","ACTIVE",100
"2875",8066963790,"10/27/2007",606125,560037,"G","ACTIVE",101.02
"2876",8066963791,"10/27/2007",606125,560037,"G","ACTIVE",101.03
"2877",8066963793,"10/27/2007",606125,560037,"G","ACTIVE",104.37
"2878",8066963794,"10/27/2007",606125,560037,"G","ACTIVE",102.04
"2879",8066963795,"10/27/2007",606125,560037,"G","ACTIVE",101.02
"2880",8066963796,"10/27/2007",606125,560037,"G","ACTIVE",100
"2881",8066963797,"10/27/2007",606125,560037,"G","ACTIVE",108.18
"2882",8066963798,"10/27/2007",606125,560037,"G","ACTIVE",101.02
"2883",8066963799,"10/27/2007",606125,560037,"G","ACTIVE",101.67
"2884",8066963800,"10/27/2007",606125,560037,"G","ACTIVE",100
"2885",8066963802,"10/27/2007",606125,560037,"G","ACTIVE",102.05
"2886",8066963803,"10/27/2007",606125,560037,"G","ACTIVE",100
"2887",8066963804,"10/27/2007",606125,560037,"G","ACTIVE",102.05
"2888",8066963805,"10/27/2007",606125,560037,"G","ACTIVE",100
"2889",8066963806,"10/27/2007",606125,560037,"G","ACTIVE",111.25
"2890",8066963807,"10/27/2007",606125,560037,"G","ACTIVE",100
"2891",8066963808,"10/27/2007",606125,560037,"G","ACTIVE",115.34
"2892",8066963809,"10/27/2007",606125,560037,"G","ACTIVE",103.06
"2893",8066963810,"10/27/2007",606125,560037,"G","ACTIVE",130.68
"2894",8066963811,"10/27/2007",606125,560037,"G","ACTIVE",100
"2895",8066963812,"10/27/2007",606125,560037,"G","ACTIVE",100
"2896",8066963813,"10/27/2007",606125,560037,"G","ACTIVE",100
"2897",8066963814,"10/27/2007",606125,560037,"G","ACTIVE",100
"2898",8066963815,"10/27/2007",606125,560037,"G","ACTIVE",101.02
"2899",8066963816,"10/27/2007",606125,560037,"G","ACTIVE",109.21
"2900",8066963817,"10/27/2007",606125,560037,"G","ACTIVE",100
"2901",8066963818,"10/27/2007",606125,560037,"G","ACTIVE",108.18
"2902",8066963819,"10/27/2007",606125,560037,"G","ACTIVE",100
"2903",8066963820,"10/27/2007",606125,560037,"G","ACTIVE",101.02
"2904",8066963821,"10/27/2007",606125,560037,"G","ACTIVE",100
"2905",8066963822,"10/27/2007",606125,560037,"G","ACTIVE",100
"2906",8066963824,"10/27/2007",606125,560037,"G","ACTIVE",103.07
"2907",8066963792,"10/27/2007",606125,560037,"G","ACTIVE",105.12
"2908",9243331800,"11/12/2007",616259,560095,"G","ACTIVE",449.44
"2909",8066190782,"12/4/2007",610487,560066,"G - TC","ACTIVE",12557.82
"2910",8066191271,"1/12/2008",610487,560066,"G - TC","ACTIVE",182585
"2911",8392646381,"1/29/2008",14183,583101,"G - TC","ACTIVE",393.26
"2912",9243101347,"1/28/2008",617352,560076,"G - TC","ACTIVE",561.8
"2913",9243039516,"2/23/2008",619979,560001,"G - TC","ACTIVE",504.49
"2914",9243039547,"2/23/2008",619979,560001,"G - TC","ACTIVE",504.5
"2915",9243039558,"2/23/2008",619979,560001,"G - TC","ACTIVE",504.5
"2916",9243039565,"2/23/2008",619979,560001,"G - TC","ACTIVE",504.5
"2917",9243039581,"2/23/2008",619979,560001,"G - TC","ACTIVE",504.5
"2918",9243039623,"2/23/2008",619979,560001,"G - TC","ACTIVE",504.48
"2919",9243039627,"2/23/2008",619979,560001,"G - TC","ACTIVE",504.5
