active_cust,income,months_on_network,Num_complaints,number_plan_changes,relocated,monthly_bill,technical_issues_per_month,Speed_test_result
1,1845,52,5,2,0,60,5,45
1,1841,52,6,2,0,15,5,72
1,1816,55,9,2,0,27,5,33
1,1813,55,8,2,0,42,5,66
1,1823,54,6,2,0,77,4,43
1,1820,55,10,2,0,89,5,40
1,1818,55,5,2,0,38,5,65
1,1822,55,10,2,0,90,4,51
1,1820,54,8,2,0,57,4,19
1,1817,54,10,2,0,66,5,20
1,1814,54,6,2,0,87,4,41
1,1805,56,7,2,0,43,4,26
1,1806,55,9,2,0,28,5,50
1,1850,52,10,2,0,65,4,35
1,1850,52,8,2,0,98,5,34
1,1874,50,6,2,0,11,4,41
1,1866,50,5,2,0,65,5,69
0,1847,52,6,2,0,86,4,59
0,1846,51,8,2,0,53,5,56
0,1852,52,3,2,0,82,5,67
1,1890,49,5,2,0,53,4,19
0,1884,49,0,2,0,44,4,49
1,1882,49,10,2,0,18,4,72
1,1833,53,9,2,0,83,4,73
1,1830,53,6,2,0,18,5,66
1,1828,54,8,2,0,47,4,74
1,1824,54,7,2,0,63,4,51
1,1869,49,9,2,0,59,5,57
1,1857,51,5,1,0,48,4,27
1,1852,52,5,1,0,90,3,51
1,1851,51,7,1,0,94,4,27
1,1862,50,8,1,0,50,3,56
1,1860,51,7,1,0,53,3,75
1,1859,50,10,1,0,77,3,23
1,1882,50,8,1,0,41,3,73
1,1875,50,9,1,0,83,3,43
1,1885,49,5,1,0,91,3,60
1,1874,49,8,1,0,93,4,63
1,1874,50,8,1,0,78,4,40
1,1914,47,9,1,0,10,4,70
1,1898,48,9,1,0,31,3,52
1,1900,48,7,1,0,97,3,16
1,1882,48,9,1,0,68,4,31
1,1846,53,7,1,0,41,4,19
1,1843,52,7,1,0,86,3,37
1,1818,54,9,1,0,94,4,40
1,1817,54,9,1,0,41,4,53
1,1825,54,7,1,0,70,3,32
1,1820,54,10,1,0,38,4,26
1,1818,54,8,1,0,96,4,48
1,1862,50,8,1,0,68,3,43
1,1849,51,9,1,0,73,4,50
1,1858,51,5,1,0,36,4,50
1,1850,51,8,1,0,44,3,21
1,1888,49,5,3,0,98,6,24
1,1882,49,5,3,0,35,6,53
1,1882,49,10,3,0,49,6,46
1,1889,49,8,3,0,59,6,71
1,1890,49,7,3,0,84,6,55
1,1890,48,6,3,0,84,6,21
1,1880,49,5,3,0,100,6,75
1,1894,49,9,3,0,26,6,60
1,1852,51,10,2,0,36,5,42
1,1853,52,8,2,0,82,5,20
1,1825,54,8,2,0,28,4,21
1,1818,54,6,2,0,25,5,64
1,1822,54,8,2,0,39,5,31
1,1820,54,5,2,0,44,4,17
1,1823,54,8,2,0,85,4,70
1,1816,54,6,2,0,62,5,51
0,1821,54,5,2,0,23,5,74
1,1791,57,6,2,0,89,5,20
1,1790,57,9,2,0,78,5,41
1,1802,55,8,2,0,93,4,71
0,1806,55,4,2,0,64,4,90
1,1810,55,7,2,0,46,4,37
1,1792,57,6,2,0,34,5,24
0,1794,57,3,2,0,66,4,78
0,1796,57,0,2,0,26,5,87
0,1793,57,7,2,0,21,4,41
1,1804,56,5,2,0,43,4,24
1,1806,56,8,2,0,72,4,54
0,1812,55,5,2,0,37,4,61
1,1806,55,8,2,0,73,5,54
1,1810,55,7,2,0,26,4,60
0,1795,57,6,2,0,38,5,55
0,1795,56,7,2,0,56,4,84
0,1830,53,8,2,0,53,5,49
1,1840,52,7,2,0,63,5,68
1,1839,52,7,2,0,39,5,73
1,1837,53,9,2,0,97,4,48
1,1824,54,5,2,0,90,4,15
1,1829,54,9,2,0,18,4,66
1,1851,51,8,2,0,59,4,67
1,1845,52,9,2,0,17,4,69
1,1837,52,5,2,0,60,4,65
0,1791,57,2,3,1,63,6,41
0,1787,57,3,3,1,70,5,69
0,1810,55,5,3,1,36,5,89
0,1795,57,4,3,1,53,5,59
0,1802,56,4,3,1,40,5,65
0,1783,57,8,3,1,52,5,44
0,1787,57,3,3,1,97,6,90
0,1801,56,3,3,1,29,6,64
1,1819,54,8,2,0,100,5,64
1,1795,56,10,2,0,89,4,66
1,1779,59,5,2,0,73,5,37
1,1789,57,7,2,0,38,4,15
1,1812,56,9,1,0,67,3,53
1,1814,55,6,1,0,66,4,38
1,1816,54,7,1,0,94,4,39
1,1813,55,7,1,0,98,4,62
1,1815,54,8,1,0,22,4,24
1,1820,54,10,1,0,99,3,61
1,1826,53,10,1,0,98,4,62
1,1829,54,6,1,0,63,4,16
1,1825,53,10,1,0,91,4,24
1,1835,53,6,1,0,23,3,20
1,1829,53,9,1,0,23,3,63
1,1852,52,10,1,0,54,4,16
1,1854,52,5,1,0,68,3,24
1,1850,51,6,1,0,75,4,45
1,1854,51,7,1,0,67,3,75
1,1819,55,7,1,0,28,4,23
1,1820,54,6,1,0,87,3,18
1,1825,54,5,1,0,95,4,53
1,1822,53,9,1,0,34,3,16
1,1759,61,7,1,0,53,3,47
1,1754,60,8,1,0,26,3,71
1,1819,55,10,1,0,74,3,57
1,1821,54,5,1,0,57,4,23
1,1799,56,7,1,0,55,3,34
1,1802,56,10,1,0,61,4,36
1,1805,56,6,1,0,32,4,69
1,1790,57,6,1,0,63,3,18
0,1796,56,0,1,0,17,4,87
0,1781,58,7,1,0,46,4,80
0,1777,58,8,1,0,38,4,81
0,1762,60,3,1,0,24,4,56
0,1761,61,5,1,0,77,3,56
0,1785,58,4,1,0,59,3,87
0,1765,59,0,1,0,44,3,80
0,1787,57,3,1,0,71,3,69
0,1788,57,8,3,0,96,5,42
0,1786,57,7,3,0,48,5,79
0,1762,59,6,3,0,71,6,50
0,1767,59,5,3,0,87,5,75
0,1754,60,0,3,0,100,6,40
0,1758,61,0,3,0,74,5,82
0,1758,61,3,3,0,51,6,64
0,1737,62,8,3,0,13,6,48
0,1742,62,0,3,0,17,6,50
0,1739,62,6,3,0,20,5,88
0,1755,61,3,3,0,41,6,77
0,1751,61,3,3,0,56,5,67
0,1774,59,3,3,0,31,5,41
0,1774,59,7,3,0,56,6,65
0,1774,58,7,3,0,31,5,78
0,1763,60,5,3,1,61,5,82
0,1758,60,0,3,1,70,6,51
0,1830,53,6,2,0,11,5,63
0,1813,55,2,2,0,87,5,46
0,1830,53,4,2,0,97,4,87
0,1829,53,1,2,0,84,4,65
0,1849,51,8,2,0,39,4,78
0,1833,53,6,6,1,42,8,67
0,1835,53,4,6,1,68,8,80
0,1838,53,1,2,0,70,4,46
0,1868,50,2,2,0,71,5,62
0,1854,51,7,2,0,18,4,54
0,1862,50,5,2,0,12,5,55
0,1860,50,3,2,0,58,4,78
0,1865,51,5,2,0,69,5,68
0,1858,51,4,2,0,61,5,44
0,1852,51,1,2,0,51,5,58
0,1852,51,7,2,0,18,4,86
0,1855,51,1,2,0,53,5,83
0,1877,50,6,2,0,90,5,76
0,1860,51,8,2,0,88,4,82
0,1859,51,7,2,0,85,4,71
0,1858,50,6,2,0,74,4,72
0,1880,49,1,2,0,15,4,72
0,1856,52,3,2,0,52,5,74
0,1860,50,6,2,0,10,4,46
0,1837,53,5,2,0,55,5,81
0,1849,52,6,2,0,36,5,55
0,1869,50,2,2,0,14,5,44
0,1864,50,8,2,0,61,4,87
0,1866,51,2,2,0,55,4,73
0,1873,49,7,2,0,46,5,80
0,1838,52,6,2,0,21,4,67
0,1837,53,2,2,0,96,4,46
0,1851,52,8,2,0,17,4,61
0,1851,51,4,2,0,57,5,88
0,1835,52,5,2,0,43,4,61
0,1810,55,6,2,0,56,5,86
0,1811,55,1,2,0,40,4,58
0,1852,51,2,2,0,38,4,79
0,1854,52,2,2,0,30,5,41
0,1877,50,6,2,0,54,4,41
0,1878,49,8,2,0,16,4,45
0,1901,47,6,2,0,23,5,76
0,1901,47,1,2,0,70,4,67
0,1889,49,5,2,0,84,5,51
0,1885,49,7,2,0,57,4,84
0,1925,45,2,2,0,33,5,40
0,1933,46,8,2,0,44,5,73
0,1932,46,6,2,0,43,4,47
0,1925,46,5,2,0,33,5,84
0,1917,46,7,2,0,79,4,52
0,1888,49,2,2,0,41,4,77
0,1890,49,4,2,0,29,4,67
0,1889,48,5,2,0,16,5,40
0,1887,48,0,2,0,33,5,43
0,1885,48,0,2,0,64,5,52
0,1875,50,6,2,0,71,5,50
0,1877,50,6,2,0,35,4,58
0,1869,49,8,2,0,82,5,88
0,1918,46,0,2,0,69,5,71
0,1919,46,3,2,0,64,5,88
0,1914,46,6,2,0,94,4,73
0,1919,47,0,2,0,30,5,77
0,1921,46,7,3,1,53,5,83
0,1909,47,7,3,1,47,5,86
0,1974,42,7,3,1,70,6,76
0,1982,42,1,3,1,93,6,79
0,1974,42,1,3,1,10,6,89
0,1949,44,7,3,1,58,6,82
0,1951,44,2,3,1,47,6,49
0,1913,47,8,2,0,95,4,76
0,1912,46,7,2,0,43,5,53
0,1893,48,3,2,0,56,4,81
0,1890,48,5,2,0,63,5,45
0,1890,48,3,2,0,36,4,65
0,1898,48,5,2,0,90,4,90
0,1882,49,1,2,0,57,5,86
0,1875,49,4,2,0,28,5,60
0,1845,53,3,2,0,55,4,48
0,1885,49,8,2,0,81,4,50
0,1884,49,3,2,0,99,4,45
0,1857,50,0,2,0,28,5,77
0,1866,50,8,2,0,70,5,46
0,1857,51,4,2,0,46,4,44
0,1898,48,4,2,0,13,5,43
0,1884,49,3,2,0,40,5,44
0,1888,48,3,2,0,96,5,58
0,1847,52,5,2,0,70,4,78
0,1842,52,3,2,0,90,4,90
0,1843,51,6,2,0,67,5,57
0,1849,52,5,2,0,44,5,88
0,1844,51,0,2,0,42,4,80
0,1827,54,0,2,0,29,4,47
0,1813,55,1,2,0,41,5,81
0,1797,56,3,2,0,48,5,79
0,1801,56,0,2,0,96,4,88
0,1805,56,7,2,0,71,4,54
0,1800,56,4,2,0,98,5,86
0,1834,53,6,2,0,48,5,47
0,1827,54,0,2,0,32,4,75
0,1829,53,5,2,0,73,5,89
0,1828,53,2,2,0,85,4,85
0,1834,53,6,2,0,77,4,84
0,1886,49,7,2,0,84,5,65
0,1879,49,3,2,0,27,4,61
0,1865,50,7,2,0,33,4,46
0,1869,50,7,2,0,44,4,75
0,1872,50,8,2,0,46,5,75
0,1872,50,3,2,0,80,4,55
0,1862,50,4,3,1,17,6,80
0,1857,51,6,3,1,41,5,79
0,1869,51,1,3,1,72,6,64
0,1866,50,5,3,1,53,6,42
0,1846,52,4,3,1,52,5,87
0,1877,49,0,3,1,29,6,85
0,1892,49,7,3,1,71,6,71
0,1890,48,1,3,1,58,6,57
0,1898,47,0,3,1,40,6,41
0,1902,48,5,3,1,57,6,73
0,1870,49,6,3,1,36,5,53
0,1898,48,1,3,1,59,6,58
0,1898,48,2,3,1,92,6,82
0,1942,45,3,3,1,35,6,79
0,1888,48,6,2,0,23,5,71
0,1854,51,8,2,0,81,4,75
0,1847,51,4,2,0,93,5,41
0,1824,54,1,2,0,62,5,83
0,1822,54,5,2,0,75,5,86
0,1831,53,3,2,0,96,4,65
0,1846,52,1,2,0,54,4,59
0,1847,51,7,2,0,34,5,59
0,1880,49,3,2,0,46,4,52
0,1886,49,6,2,0,28,5,64
0,1840,53,1,2,0,74,5,65
0,1846,52,0,2,0,14,4,43
0,1838,52,1,2,0,75,4,76
0,1844,52,2,2,0,86,5,60
0,1874,50,8,2,0,16,5,68
0,1871,50,1,2,0,36,5,70
0,1842,52,0,2,0,17,5,67
0,1824,54,6,2,0,12,5,56
0,1843,52,6,2,0,94,4,47
0,1843,52,5,2,0,59,5,54
0,1861,51,8,2,0,22,5,58
0,1857,50,1,2,0,80,5,59
0,1843,52,0,2,0,38,5,87
0,1847,52,4,2,0,51,5,78
0,1847,52,8,2,0,92,5,51
0,1877,49,6,2,0,64,5,89
0,1899,48,8,2,0,14,4,46
0,1857,50,8,2,0,58,5,65
0,1893,48,3,2,0,94,5,42
0,1896,48,6,2,0,69,4,48
0,1888,49,7,3,1,48,6,90
0,1842,52,3,3,1,55,5,90
0,1839,52,7,2,0,81,4,69
0,1809,55,1,2,0,68,5,47
0,1827,53,3,2,0,72,5,53
0,1826,54,4,2,0,58,4,79
0,1844,52,6,2,0,92,4,43
0,1829,54,2,2,0,86,4,87
0,1821,53,0,2,0,18,4,87
0,1829,54,3,2,0,74,4,52
0,1858,50,0,2,0,60,5,89
0,1860,51,0,2,0,83,4,82
0,1866,50,0,2,0,70,4,90
0,1852,52,4,2,0,44,4,46
0,1858,52,6,2,0,64,4,67
0,1844,52,6,1,0,24,3,80
0,1830,53,7,1,0,27,3,81
0,1754,61,6,1,0,58,3,84
0,1791,57,1,1,0,40,4,58
0,1793,57,4,1,0,40,3,74
0,1790,58,6,1,0,91,4,77
0,1849,52,8,1,0,35,4,43
0,1850,52,2,1,0,85,3,68
0,1870,50,8,1,0,47,3,66
0,1869,50,6,1,0,32,4,77
0,1867,50,7,1,0,74,4,73
0,1891,48,1,1,0,10,4,54
0,1890,48,8,1,0,78,4,73
0,1890,48,1,1,0,56,3,68
0,1885,49,8,1,0,81,4,80
0,1877,49,5,1,0,86,3,73
0,1881,49,1,1,0,79,4,49
0,1875,50,5,1,0,13,3,77
0,1878,49,6,1,0,21,4,76
0,1875,49,5,1,0,54,3,60
0,1878,50,2,1,0,54,4,54
0,1837,52,0,1,0,19,4,69
0,1843,52,2,1,0,76,4,69
0,1829,54,2,1,0,36,3,61
0,1826,54,6,1,0,70,4,86
0,1821,54,3,1,0,40,4,69
0,1829,53,6,1,0,48,3,58
0,1818,54,3,1,0,38,3,89
0,1820,54,8,1,0,46,3,90
0,1792,57,1,1,0,38,4,51
0,1806,55,3,1,0,60,4,43
0,1809,55,0,1,0,91,3,46
0,1850,52,0,1,0,61,4,51
0,1850,52,0,1,0,50,4,73
0,1849,52,7,1,0,31,3,61
0,1867,50,5,1,0,33,3,61
0,1861,51,4,1,0,68,3,43
0,1858,50,4,1,0,33,3,51
0,1857,51,6,1,0,40,4,70
0,1832,54,1,3,0,38,5,74
0,1827,54,4,3,0,76,5,47
0,1830,53,7,3,0,37,5,42
0,1824,54,4,3,0,46,5,44
0,1817,54,6,3,0,84,6,43
0,1813,54,7,3,0,80,5,74
0,1818,55,1,2,0,80,4,88
0,1795,57,2,2,0,15,4,87
0,1812,55,0,2,0,58,5,55
0,1841,52,4,2,0,29,4,68
0,1841,52,6,2,0,13,5,64
0,1885,49,6,2,0,79,4,74
0,1880,49,6,2,0,24,5,66
0,1879,49,8,2,0,98,5,63
0,1884,49,3,2,0,26,5,41
0,1852,52,8,2,0,80,5,76
0,1851,51,8,2,0,47,5,57
0,1846,51,0,2,0,51,5,78
0,1896,48,5,2,0,47,5,47
0,1899,48,7,2,0,85,5,77
0,1890,49,2,2,0,86,5,55
0,1889,49,6,2,0,61,4,69
0,1887,49,5,2,0,33,5,89
0,1893,48,6,2,0,58,5,57
0,1921,47,6,2,0,62,4,52
0,1920,46,2,2,0,75,5,64
0,1914,46,0,2,0,48,5,59
0,1887,48,1,2,0,87,4,69
0,1887,49,5,2,0,48,5,77
0,1891,48,1,2,0,70,4,69
0,1890,48,6,2,0,60,5,48
0,1877,50,4,2,0,59,4,84
0,1881,49,1,2,0,34,4,49
0,1881,49,7,2,0,78,4,79
0,1873,50,6,2,0,20,5,40
0,1876,49,5,2,0,77,4,87
0,1863,51,7,2,0,32,4,89
0,1866,51,0,2,0,25,5,81
0,1860,50,6,2,0,68,4,43
0,1854,51,8,2,0,62,4,58
0,1859,51,3,2,0,25,5,45
0,1812,55,5,2,0,19,5,50
0,1815,55,3,2,0,63,5,73
0,1798,57,4,2,0,74,4,52
0,1798,56,6,2,0,71,5,51
0,1848,52,3,2,0,66,5,47
0,1903,47,2,3,1,81,6,70
0,1909,47,3,3,1,90,6,47
0,1911,46,4,3,1,91,5,67
0,1911,47,2,3,1,31,6,60
0,1963,43,1,3,1,59,6,81
0,1923,46,3,3,1,34,5,80
0,1969,42,7,3,1,59,6,70
0,1966,43,3,3,1,33,5,55
0,1967,43,4,3,1,32,5,40
0,1970,43,8,3,1,62,6,61
0,1953,43,7,3,1,27,6,83
0,1957,44,2,3,1,10,5,88
0,1821,54,7,2,0,68,4,66
0,1821,54,4,2,0,29,5,56
0,1819,54,2,2,0,71,4,45
0,1833,53,1,2,0,68,5,60
0,1818,55,6,2,0,33,5,89
0,1824,53,0,2,0,78,4,68
0,1826,53,4,2,0,61,4,60
0,1823,54,1,2,0,13,5,59
0,1826,54,0,2,0,38,5,55
0,1809,55,0,2,0,63,5,54
0,1808,56,2,2,0,46,5,41
0,1805,56,8,2,0,51,4,59
0,1806,56,2,2,0,87,5,58
0,1917,46,4,2,0,17,4,56
0,1926,45,8,2,0,54,4,80
0,1905,47,3,2,0,15,5,43
0,1909,47,5,2,0,81,5,70
0,1865,50,4,2,0,53,4,87
0,1869,50,8,2,0,87,5,82
0,1849,51,6,2,0,88,4,73
0,1851,51,1,2,0,32,5,78
0,1853,52,8,2,0,12,4,90
0,1853,51,3,2,0,54,4,67
0,1828,54,6,2,0,60,4,72
0,1825,54,2,2,0,80,5,59
0,1812,55,2,2,0,35,5,41
0,1808,55,5,2,0,88,5,72
0,1805,55,0,2,0,67,4,56
0,1833,53,8,2,0,77,4,54
0,1825,54,2,2,0,52,5,86
0,1831,54,3,2,0,28,5,69
0,1847,52,0,2,0,79,5,84
0,1846,52,3,2,0,33,4,88
0,1850,52,5,2,0,23,4,53
0,1856,51,1,2,0,44,5,77
0,1854,51,6,2,0,67,4,57
0,1853,51,0,2,0,41,5,45
0,1856,51,4,2,0,42,5,57
0,1897,48,6,2,0,100,5,86
0,1896,48,1,2,0,58,4,71
0,1920,46,6,2,0,41,5,48
0,1873,49,1,2,0,92,4,79
0,1874,50,3,2,0,44,5,90
0,1866,51,1,2,0,100,5,63
0,1859,51,6,2,0,38,4,49
0,1859,50,0,2,0,89,4,74
0,1825,54,8,2,0,57,4,52
0,1819,54,5,2,0,77,5,77
0,1859,51,8,2,0,66,4,49
0,1853,51,6,2,0,44,5,80
0,1859,51,4,2,0,19,5,67
0,1886,49,7,2,0,74,5,53
0,1884,49,5,2,0,20,5,84
0,1946,44,0,2,0,52,4,60
0,1889,48,3,2,0,22,4,77
0,1889,48,8,2,0,32,5,67
0,1891,49,8,2,0,47,5,66
0,1893,49,2,2,0,14,4,43
0,1893,48,5,2,0,17,5,87
0,1888,48,3,2,0,91,4,41
0,1889,48,7,2,0,46,5,41
0,1871,50,4,2,0,70,4,86
0,1878,49,3,2,0,58,4,79
0,1875,49,5,2,0,38,4,86
0,1814,54,3,2,0,95,5,47
0,1820,54,7,2,0,41,4,77
0,1817,54,7,2,0,12,4,61
0,1822,53,2,2,0,13,5,43
0,1829,54,0,2,0,52,5,42
0,1821,55,2,2,0,14,5,55
0,1805,55,3,2,0,91,5,82
0,1814,55,1,2,0,26,4,87
0,1808,55,0,2,0,65,5,76
0,1817,54,5,2,0,80,4,67
0,1840,52,1,2,0,27,4,55
0,1837,52,1,2,0,97,5,83
0,1838,52,4,2,0,90,5,66
0,1878,50,5,2,0,60,5,83
0,1874,50,8,2,0,55,5,58
0,1908,47,0,2,0,20,4,51
0,1913,47,7,2,0,26,4,73
0,1913,47,1,2,0,59,5,89
0,1904,47,2,2,0,38,4,42
0,1910,47,7,2,0,94,5,82
0,1908,48,2,2,0,70,4,85
0,1874,50,6,2,0,31,4,86
0,1873,50,7,2,0,24,4,52
0,1870,50,7,2,0,49,5,83
0,1881,49,8,2,0,43,5,68
0,1885,49,7,2,0,99,5,80
0,1861,50,4,2,0,53,5,53
0,1853,51,2,2,0,31,4,79
0,1851,51,2,2,0,67,5,57
0,1845,52,8,2,0,24,5,86
0,1818,54,1,2,0,15,5,54
0,1815,55,2,2,0,91,5,52
0,1815,55,8,2,0,74,5,63
0,1826,53,4,2,0,23,4,73
0,1826,53,2,2,0,68,4,85
0,1930,45,7,2,0,37,4,80
0,1942,44,2,2,0,65,5,47
0,1946,45,3,2,0,29,4,68
0,1941,44,3,2,0,45,4,65
0,1966,43,2,2,0,58,4,49
0,1940,45,7,2,0,65,4,68
0,1937,45,2,2,0,15,4,45
0,1941,45,6,2,0,47,4,60
0,1934,45,8,2,0,51,5,89
0,1890,48,1,1,0,82,4,62
0,1893,49,7,1,0,18,4,80
0,1894,48,7,1,0,78,4,56
0,1860,51,6,1,0,34,4,74
0,1863,51,5,1,0,88,4,56
0,1860,51,1,1,0,59,4,60
0,1830,54,2,1,0,92,4,88
0,1827,53,3,1,0,33,3,49
0,1827,54,7,1,0,67,4,45
0,1814,55,3,1,0,72,4,41
0,1844,52,7,1,0,43,4,90
0,1841,52,5,1,0,14,3,42
0,1827,53,8,1,0,15,4,60
0,1833,53,2,1,0,60,4,82
0,1829,54,4,1,0,43,3,43
0,1839,52,8,1,0,93,4,49
0,1850,52,5,1,0,14,4,62
0,1853,51,3,1,0,17,3,65
0,1847,52,3,1,0,12,4,72
0,1804,55,5,1,0,70,4,70
0,1810,54,7,1,0,86,3,75
0,1813,55,4,1,0,22,4,48
0,1817,55,6,1,0,89,3,69
0,1810,55,8,1,0,99,3,81
0,1807,55,2,1,0,81,3,63
0,1810,55,1,1,0,48,4,89
0,1828,53,5,1,0,78,4,50
0,1830,54,8,1,0,28,4,86
0,1853,52,7,1,0,14,4,45
0,1861,51,4,1,0,66,3,67
0,1854,50,6,1,0,29,3,46
0,1891,48,1,1,0,68,4,46
0,1897,48,8,1,0,96,4,89
0,1895,48,4,1,0,22,3,50
0,1893,48,6,1,0,26,4,42
0,1890,48,4,1,0,57,4,68
0,1891,48,6,1,0,66,4,76
0,1825,54,5,1,0,14,4,51
0,1817,54,3,1,0,29,4,60
0,1834,53,3,1,0,41,4,58
0,1834,53,4,1,0,85,4,67
0,1832,53,1,1,0,20,4,55
0,1813,54,8,1,0,81,3,52
0,1822,54,4,1,0,48,4,72
0,1815,55,4,1,0,11,3,65
0,1798,56,2,3,0,62,6,72
0,1808,55,3,3,0,68,5,55
0,1814,55,8,3,0,86,5,51
0,1810,56,3,2,0,13,5,53
0,1801,56,0,2,0,13,5,73
0,1801,56,2,2,0,62,5,48
0,1769,58,8,2,0,39,5,71
0,1778,58,2,2,0,24,5,57
0,1774,58,3,2,0,44,5,43
0,1771,58,0,2,0,90,5,72
0,1782,57,0,2,0,72,5,78
0,1788,57,2,2,0,76,4,41
0,1782,58,3,2,0,87,5,80
0,1773,58,5,2,0,69,4,75
0,1816,54,3,2,0,46,5,73
0,1858,51,4,2,0,73,5,41
0,1861,51,3,2,0,26,4,42
0,1844,52,2,2,0,55,4,45
0,1842,52,2,2,0,21,5,53
0,1887,48,7,2,0,74,5,68
0,1890,49,8,2,0,46,5,89
0,1890,49,0,2,0,80,5,55
0,1909,47,8,2,0,11,4,59
0,1905,47,7,2,0,39,5,84
0,1895,47,4,2,0,83,4,82
0,1897,48,4,2,0,41,4,71
0,1859,51,8,2,0,40,5,45
0,1862,51,4,2,0,54,5,70
0,1917,47,2,2,0,38,5,59
0,1915,47,5,2,0,96,4,67
0,1917,47,5,2,0,98,5,45
0,1906,47,8,2,0,86,4,72
0,1938,45,8,2,0,33,5,89
0,1890,48,3,2,0,13,5,59
0,1885,49,8,2,0,20,5,42
0,1889,49,4,2,0,81,5,61
0,1872,49,3,2,0,50,4,46
0,1871,50,1,2,0,19,4,56
0,1876,49,5,2,0,14,5,82
0,1845,52,4,2,0,68,5,46
0,1845,52,8,2,0,36,5,54
0,1841,52,6,2,0,72,5,90
0,1809,56,4,2,0,77,5,45
0,1807,56,7,2,0,50,5,84
0,1810,55,2,2,0,29,5,61
0,1814,55,1,2,0,25,5,55
0,1805,55,0,2,0,61,5,62
0,1957,44,2,2,0,85,5,60
0,2015,39,5,2,0,20,4,71
0,2013,39,6,2,0,19,4,86
0,2021,40,5,2,0,18,5,42
0,2014,40,6,2,0,56,5,78
0,2003,40,5,2,0,43,4,76
0,1958,44,1,2,0,62,4,74
0,1952,43,5,2,0,32,5,68
0,1957,44,5,2,0,18,4,41
0,1934,45,6,2,0,98,4,76
0,1937,45,5,2,0,77,5,54
0,1885,49,0,2,0,36,4,56
0,1890,49,4,2,0,51,4,66
0,1882,49,7,0,0,24,3,56
0,1888,48,1,0,0,36,3,77
0,1840,52,4,0,0,42,3,73
0,1846,52,5,0,0,89,3,65
0,1886,49,3,0,0,28,2,48
0,1881,49,5,0,0,95,3,60
0,1934,46,1,0,0,83,3,89
0,1938,46,2,0,0,60,2,52
0,1954,44,7,0,0,74,2,75
0,1949,44,7,0,0,30,3,65
0,1977,42,3,0,0,49,3,48
0,1977,42,7,0,0,63,2,76
0,1998,42,8,0,0,97,2,86
0,1927,46,3,0,0,76,2,85
0,1925,45,5,0,0,31,3,44
0,1923,46,5,0,0,91,2,77
0,1884,49,0,0,0,83,3,53
0,1880,49,2,0,0,74,3,41
0,1905,47,6,0,0,19,3,75
0,1920,46,8,0,0,82,3,71
0,1920,46,3,0,0,45,3,62
0,1867,50,6,0,0,86,2,45
0,1842,53,1,0,0,91,3,81
0,1882,49,3,0,0,95,2,57
0,1921,46,5,0,0,100,3,84
0,1924,46,4,0,0,48,2,68
0,1921,45,6,0,0,79,2,60
0,1897,48,1,0,0,99,2,89
0,1895,48,1,0,0,41,2,57
0,1889,48,4,0,0,76,2,70
0,1852,51,5,0,0,53,3,78
0,1852,51,6,0,0,100,3,68
0,1845,51,3,0,0,90,3,50
0,1902,48,1,0,0,13,2,48
0,1895,48,6,0,0,35,2,75
0,1872,50,0,2,0,18,4,49
0,1868,50,3,2,0,11,4,73
0,1872,50,3,2,0,67,5,72
0,1873,49,5,2,0,16,5,87
0,1875,50,7,2,0,22,4,90
0,1823,54,6,2,0,49,4,56
0,1786,58,7,2,0,53,4,41
0,1786,58,8,2,0,55,5,79
0,1785,58,7,2,0,19,5,80
0,1797,56,5,2,0,58,5,84
0,1799,56,5,2,0,60,4,73
0,1820,54,3,2,0,38,4,49
0,1857,51,2,2,0,43,4,87
0,1898,48,6,2,0,22,5,75
0,1885,48,5,2,0,69,5,71
0,1933,44,2,2,0,56,4,41
0,1939,45,5,0,0,20,3,55
0,1903,47,5,0,0,50,3,48
0,1907,47,6,0,0,98,3,45
0,1925,45,7,2,0,92,5,69
0,1887,48,7,2,0,43,4,43
0,1883,49,5,2,0,69,4,87
0,1883,49,8,2,0,61,5,74
0,1888,48,3,2,0,75,5,71
0,1821,53,7,2,0,65,4,77
0,1840,53,3,2,0,88,4,68
0,1847,51,7,2,0,49,5,69
0,1848,51,0,2,0,10,5,65
0,1849,52,4,0,0,44,2,62
0,1872,50,0,0,0,14,3,43
0,1878,50,4,0,0,50,2,86
0,1877,50,3,0,0,60,2,72
0,1828,53,6,0,0,61,2,74
0,1827,54,3,0,0,31,2,41
0,1862,51,2,0,0,39,3,82
0,1902,48,1,0,0,23,2,41
0,1889,49,2,0,0,10,3,70
0,1897,47,1,0,0,100,2,64
0,1901,48,5,0,0,53,3,62
0,1874,50,0,0,0,17,3,84
0,1875,50,5,0,0,30,3,41
0,1869,50,7,0,0,65,3,57
0,1869,50,4,0,0,25,2,75
0,1874,50,5,0,0,57,3,85
0,1882,49,8,0,0,94,2,56
0,1830,53,8,0,0,96,2,55
0,1846,52,7,0,0,30,2,88
0,1845,52,4,0,0,82,3,90
0,1852,51,6,0,0,19,2,46
0,1807,56,5,0,0,87,3,53
0,1805,55,4,0,0,31,2,81
0,1842,52,8,0,0,98,3,44
0,1847,52,8,0,0,48,2,44
0,1829,53,6,0,0,12,3,70
0,1856,51,1,0,0,87,2,78
0,1861,50,6,0,0,26,3,68
0,1845,52,2,0,0,53,3,84
0,1850,52,3,0,0,92,3,67
0,1859,51,7,0,0,96,3,52
0,1843,52,2,0,0,40,3,42
0,1825,54,5,0,0,79,3,60
